game_id,player_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
2018030127,8478569,6,784,1,0,0,4,0,0,0,1,5,0,0,0,0,1,1,657,127,0
2018030211,8478569,6,915,0,1,2,3,0,0,0,3,4,0,0,1,0,1,1,715,200,0
2018030212,8478569,6,1182,0,0,1,2,0,0,0,1,4,1,0,0,0,5,0,941,241,0
2018030213,8478569,6,606,0,0,1,4,0,0,0,2,3,0,0,0,0,1,-1,486,120,0
2018030214,8478569,6,601,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,463,136,2
2018030314,8478569,6,1094,0,0,0,3,0,0,0,4,5,0,1,0,0,1,0,1011,83,0
2018030411,8478569,6,833,1,0,3,6,0,0,0,1,7,0,0,0,0,0,2,787,46,0
2018030412,8478569,6,815,0,0,0,3,0,0,0,4,8,0,1,0,0,0,1,764,51,0
2018030413,8478569,6,884,0,1,1,5,0,0,0,2,4,1,0,0,0,3,2,788,96,0
2018030414,8478569,6,760,0,0,1,5,0,0,0,4,7,0,1,0,0,0,-1,716,44,0
2018030415,8478569,6,747,0,0,1,8,0,0,0,2,7,0,0,0,0,0,-1,706,41,0
2018030416,8478569,6,911,0,0,3,3,0,0,0,0,0,1,0,0,0,2,0,801,88,22
2018030417,8478569,6,527,0,0,1,3,0,0,0,0,0,0,0,0,0,2,-1,527,0,0
2018020009,8478400,9,827,1,1,4,0,1,0,2,5,9,1,0,0,0,0,0,709,0,118
2018020018,8478400,9,845,0,0,0,2,0,0,0,1,2,0,4,0,0,2,0,681,0,164
2018020032,8478400,9,783,0,0,1,0,0,0,2,5,5,0,0,0,0,0,0,729,0,54
2018020042,8478400,9,582,0,0,1,0,0,0,0,4,7,0,0,0,0,0,-1,471,56,55
2018020059,8478400,9,906,0,1,1,0,0,0,2,3,4,1,0,0,0,1,0,841,25,40
2018020076,8478400,9,816,0,0,1,1,0,0,0,3,6,0,1,0,0,0,0,681,15,120
2018020107,8478400,9,993,1,0,3,2,0,0,0,3,6,1,0,0,0,0,1,758,0,235
2018020125,8478400,9,1057,0,0,1,1,0,0,0,5,7,0,0,0,0,1,0,693,0,364
2018020147,8478400,9,935,2,0,0,0,0,0,0,6,9,0,0,0,0,0,0,775,38,122
2018020163,8478400,9,836,0,0,4,0,0,0,0,4,11,0,3,0,0,1,0,620,132,84
2018020175,8478400,9,952,0,0,1,0,0,0,0,4,11,1,0,0,0,0,-1,705,50,197
2018020183,8478400,9,947,0,1,5,1,1,0,0,9,13,0,1,0,0,0,-1,703,54,190
2018020195,8478400,9,989,0,0,1,0,0,0,2,8,14,0,0,0,0,1,-1,864,78,47
2018020207,8478400,9,773,0,0,2,0,0,0,0,8,15,0,1,0,0,1,0,690,0,83
2018020218,8478400,9,949,0,2,3,1,1,0,2,6,14,0,0,0,0,1,0,769,0,180
2018020231,8478400,9,945,0,0,3,0,0,0,0,8,18,0,0,0,0,0,-1,780,34,131
2018020247,8478400,9,1129,1,1,2,0,1,0,0,11,19,1,0,0,0,0,2,1028,30,71
2018020254,8478400,9,240,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,240,0,0
2018020281,8478400,9,1082,0,0,1,0,0,0,0,0,4,0,2,0,0,1,0,809,25,248
2018020295,8478400,9,931,1,0,2,0,0,0,0,4,12,3,0,0,0,1,1,721,48,162
2018020312,8478400,9,920,0,0,2,0,0,0,0,5,9,0,1,0,0,1,-1,721,0,199
2018020327,8478400,9,799,0,1,1,0,0,0,0,5,11,0,0,0,0,3,0,652,34,113
2018020365,8478400,9,925,1,0,2,0,0,0,0,4,8,0,0,0,0,0,1,864,61,0
2018020368,8478400,9,967,2,0,0,0,0,0,0,5,19,0,0,0,0,1,3,967,0,0
2018020384,8478400,9,1038,0,0,1,1,0,0,0,8,12,0,1,0,0,0,0,970,0,68
2018020395,8478400,9,998,0,0,2,0,0,0,0,11,21,0,0,0,0,0,0,937,2,59
2018020421,8478400,9,882,0,0,3,1,0,0,0,5,9,0,0,0,0,1,-3,723,0,159
2018020433,8478400,9,1007,1,1,4,1,1,0,0,8,17,2,0,0,0,0,-3,984,0,23
2018020447,8478400,9,1166,0,0,2,0,0,0,0,7,15,0,4,0,0,0,1,912,0,254
2018020456,8478400,9,1061,1,0,3,0,0,0,0,9,19,0,1,0,0,0,0,943,0,118
2018020471,8478400,9,1233,0,0,1,1,0,0,0,4,19,0,1,0,0,0,0,1017,0,216
2018020490,8478400,9,1091,2,0,2,0,0,0,0,5,13,0,1,0,0,0,2,893,9,189
2018020496,8478400,9,934,0,1,3,1,0,0,2,9,20,0,0,0,0,2,0,813,10,111
2018020515,8478400,9,1044,1,0,2,0,0,0,0,6,15,0,2,0,0,0,1,872,0,172
2018020542,8478400,9,1171,0,0,0,0,0,0,0,8,14,0,0,0,0,0,-2,850,30,291
2018020553,8478400,9,1037,0,0,3,1,0,0,2,7,11,1,0,0,0,1,-2,962,0,75
2018020581,8478400,9,1043,0,0,2,0,0,0,0,5,16,0,0,0,0,2,-1,1011,0,32
2018020589,8478400,9,1201,1,1,5,0,0,0,0,7,17,2,0,0,0,0,1,1145,0,56
2018020604,8478400,9,1082,0,0,3,0,0,0,0,6,13,1,0,0,0,0,-3,868,14,200
2018020615,8478400,9,1060,0,0,1,0,0,0,0,5,12,0,0,0,0,0,-1,904,21,135
2018020637,8478400,9,967,0,0,1,0,0,0,0,7,19,0,0,0,0,0,0,843,41,83
2018020647,8478400,9,935,0,0,1,0,0,0,0,4,9,0,0,0,0,0,-1,681,0,254
2018020670,8478400,9,1045,0,1,1,0,0,0,0,7,15,0,1,0,0,0,0,1030,15,0
2018020682,8478400,9,121,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,88,0,33
2018020784,8478400,9,1006,0,0,1,0,0,0,0,7,15,1,0,0,0,0,-1,972,0,34
2018020792,8478400,9,938,0,0,0,1,0,0,0,8,10,1,0,0,0,1,-1,831,0,107
2018020821,8478400,9,1158,0,0,1,2,0,0,0,11,19,0,0,0,0,2,1,1059,0,99
2018020829,8478400,9,989,1,0,0,0,0,0,2,5,12,0,0,0,0,0,1,979,0,10
2018020843,8478400,9,779,1,0,1,0,0,0,0,1,6,0,1,0,0,0,0,764,0,15
2018020867,8478400,9,913,0,0,1,0,0,0,0,6,11,1,0,0,0,2,0,787,0,126
2018020879,8478400,9,1116,1,0,3,0,0,0,0,5,9,0,0,0,0,0,0,980,29,107
2018020897,8478400,9,975,0,0,2,0,0,0,0,6,10,0,0,0,0,0,-1,737,0,238
2018020912,8478400,9,1069,1,2,4,0,0,0,0,5,13,0,0,0,0,0,0,908,0,161
2018020931,8478400,9,911,0,0,2,0,0,0,0,4,8,0,0,0,0,0,0,821,2,88
2018020940,8478400,9,1011,0,0,3,1,0,0,2,1,4,1,0,0,0,0,-1,785,19,207
2018020959,8478400,9,990,0,0,1,1,0,0,0,5,8,1,1,0,0,1,-2,788,0,202
2018020971,8478400,9,1089,0,0,1,0,0,0,0,4,13,0,1,0,0,0,-1,1035,0,54
2018020987,8478400,9,992,1,0,4,0,0,0,2,9,13,1,0,0,0,2,-1,948,4,40
2018021004,8478400,9,1029,0,0,1,0,0,0,0,8,9,0,0,0,0,0,-3,865,5,159
2018021013,8478400,9,943,1,0,0,1,0,0,0,3,11,1,0,0,0,1,1,768,14,161
2018021021,8478400,9,1109,1,0,0,1,0,0,0,6,16,0,0,0,0,1,1,1109,0,0
2018021035,8478400,9,993,0,0,2,1,0,0,0,6,10,0,1,0,0,0,-3,877,0,116
2018021050,8478400,9,1043,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,766,0,277
2018021153,8478400,9,1184,1,0,2,0,0,1,0,5,11,0,0,0,0,1,-1,1059,9,116
2018021181,8478400,9,907,0,0,2,0,0,0,0,5,13,0,0,0,0,1,0,741,0,166
2018021192,8478400,9,1136,0,1,3,0,0,0,2,3,11,0,1,0,0,0,-1,972,0,164
2018021205,8478400,9,1063,2,0,0,1,0,1,0,3,7,0,3,0,0,0,1,911,8,144
2018021224,8478400,9,1086,0,0,1,0,0,0,2,1,6,0,2,0,0,1,-3,906,0,180
2018021239,8478400,9,1067,2,0,3,0,0,1,0,7,7,0,1,0,0,0,1,730,0,337
2018021242,8478400,9,1103,0,0,1,0,0,0,0,7,9,0,1,0,0,0,-1,887,0,216
2018021260,8478400,9,1163,0,0,0,0,0,0,0,1,8,0,2,0,0,0,-1,1163,0,0
2018020030,8477401,16,576,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,573,0,3
2018020056,8477401,16,655,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,655,0,0
2018020068,8477401,16,543,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,543,0,0
2018020095,8477401,16,638,0,0,0,1,0,0,2,0,1,0,0,0,0,0,-2,638,0,0
2018020127,8477401,16,568,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,568,0,0
2018020139,8477401,16,644,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,644,0,0
2018020155,8477401,16,691,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1,655,36,0
2018020178,8477401,16,553,0,0,1,2,0,0,0,0,0,0,0,0,0,1,-2,553,0,0
2018020188,8477401,16,585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,535,45,5
2018020243,8477401,16,575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,575,0,0
2018020261,8477401,16,631,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,631,0,0
2018020273,8477401,16,659,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,659,0,0
2018020288,8477401,16,584,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,584,0,0
2018020305,8477401,16,427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0
2018020322,8477401,16,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,165,0,0
2018020351,8477401,16,741,0,0,1,1,0,0,0,1,2,1,2,0,0,0,-1,741,0,0
2018020374,8477401,16,823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,823,0,0
2018020387,8477401,16,727,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,712,15,0
2018020404,8477401,16,705,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,705,0,0
2018020427,8477401,16,668,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,668,0,0
2018020438,8477401,16,802,0,0,0,3,0,0,0,0,2,2,0,0,0,0,1,598,0,204
2018020457,8477401,16,988,0,0,0,3,0,0,2,2,3,1,0,0,0,0,-1,388,0,600
2018020473,8477401,16,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,681,0,119
2018020476,8477401,16,542,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,394,53,95
2018020493,8477401,16,800,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,622,63,115
2018020509,8477401,16,701,0,0,0,4,0,0,0,0,1,0,0,0,0,0,-2,541,19,141
2018020522,8477401,16,423,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,423,0,0
2018020536,8477401,16,587,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,543,44,0
2018020575,8477401,16,474,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,474,0,0
2018020595,8477401,16,459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,459,0,0
2018020624,8477401,16,462,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,462,0,0
2018020668,8477401,16,361,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,361,0,0
2018020694,8477401,16,442,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,442,0,0
2018020751,8477401,16,529,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,529,0,0
2018020762,8477401,16,379,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-1,379,0,0
2018020781,8477401,16,524,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,524,0,0
2018020799,8477401,16,341,0,0,0,3,0,0,5,1,1,1,1,0,0,1,0,341,0,0
2018020820,8477401,16,600,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,594,0,6
2018020834,8477401,16,358,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,358,0,0
2018020857,8477401,16,428,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0,428,0,0
2018020863,8477401,16,523,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,514,9,0
2018020883,8477401,16,447,0,0,2,3,0,0,0,0,1,1,0,0,0,0,-1,409,32,6
2018020912,8477401,16,541,0,0,1,3,0,0,0,0,3,0,0,0,0,0,-1,541,0,0
2018020925,8477401,16,614,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,481,133,0
2018020942,8477401,16,357,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,331,26,0
2018020958,8477401,16,363,0,0,1,2,0,0,5,0,1,1,0,0,0,0,0,339,24,0
2018020983,8477401,16,479,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,431,48,0
2018021000,8477401,16,406,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,382,24,0
2018021016,8477401,16,389,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,364,25,0
2018021038,8477401,16,397,0,0,1,3,0,0,0,0,1,1,0,0,0,0,-1,397,0,0
2018021226,8477401,16,391,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,355,36,0
2018021240,8477401,16,539,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,502,37,0
2018021255,8477401,16,723,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,723,0,0
2018021266,8477401,16,355,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,355,0,0
2018020009,8477951,16,1254,0,0,1,0,0,0,0,3,14,0,1,0,0,0,-1,915,90,249
2018020024,8477951,16,1125,2,0,2,0,0,0,0,3,12,1,0,0,0,1,2,906,38,181
2018020030,8477951,16,1317,2,0,0,1,0,0,0,4,10,0,0,0,0,0,1,1057,57,203
2018020056,8477951,16,1123,0,0,2,0,0,0,2,3,9,4,1,0,0,0,-1,979,0,144
2018020068,8477951,16,1255,0,0,1,1,0,0,2,6,11,1,3,0,0,0,-1,1021,60,174
2018020095,8477951,16,1082,0,0,2,0,0,0,0,5,9,1,1,0,0,2,0,932,0,150
2018020109,8477951,16,1017,1,0,2,0,0,0,0,3,5,1,1,0,0,0,1,848,87,82
2018020116,8477951,16,1034,0,1,3,1,1,0,0,4,6,0,0,0,0,1,-2,779,79,176
2018020127,8477951,16,997,0,0,2,1,0,0,2,4,8,0,2,0,0,0,0,694,78,225
2018020139,8477951,16,971,1,0,0,0,0,0,0,3,4,2,2,0,0,0,0,586,91,294
2018020155,8477951,16,852,0,0,2,0,0,0,0,4,6,0,0,0,0,0,-2,647,121,84
2018020162,8477951,16,804,0,0,2,0,0,0,0,1,2,4,1,0,0,1,-1,591,0,213
2018020178,8477951,16,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,752,31,66
2018020203,8477951,16,1104,0,0,1,0,0,0,0,0,3,5,0,0,0,1,-1,893,24,187
2018020233,8477951,16,1042,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,920,0,122
2018020243,8477951,16,984,0,0,2,0,0,0,0,3,5,0,0,0,0,0,-1,768,0,216
2018020261,8477951,16,1180,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1180,0,0
2018020273,8477951,16,1159,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1058,0,101
2018020288,8477951,16,1203,0,0,3,1,0,0,0,2,3,1,1,0,0,1,0,960,0,243
2018020305,8477951,16,1158,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,962,0,196
2018020322,8477951,16,949,1,0,3,0,0,0,0,3,6,0,1,0,0,0,0,866,0,83
2018020341,8477951,16,910,1,0,1,0,0,0,0,0,3,1,0,0,0,0,1,814,0,96
2018020351,8477951,16,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,822,0,221
2018020372,8477951,53,1118,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,1032,4,82
2018020386,8477951,53,1063,1,1,1,0,1,0,0,3,12,0,0,0,0,0,1,794,7,262
2018020405,8477951,53,1013,2,0,5,0,0,0,2,3,14,1,1,0,0,0,2,506,0,507
2018020425,8477951,53,925,0,1,2,0,1,0,0,1,11,0,0,0,0,0,-1,650,0,275
2018020436,8477951,53,1219,0,0,0,0,0,0,0,4,11,1,1,0,0,0,-2,1087,0,132
2018020452,8477951,53,1019,0,1,2,0,1,0,0,3,13,0,0,0,0,1,-2,994,0,25
2018020465,8477951,53,982,0,1,3,0,1,0,0,3,10,1,0,0,0,0,-3,862,7,113
2018020479,8477951,53,1246,0,0,2,0,0,0,0,4,14,1,0,0,0,1,-1,1116,10,120
2018020488,8477951,53,1399,2,0,2,0,0,1,0,6,15,2,1,0,0,1,2,994,0,405
2018020506,8477951,53,963,0,0,1,0,0,0,0,0,5,2,0,0,0,0,-2,834,0,129
2018020525,8477951,53,1221,0,0,0,0,0,0,0,4,9,1,1,0,0,0,-1,917,0,304
2018020538,8477951,53,998,1,0,3,0,0,1,0,3,10,0,1,0,0,0,0,820,0,178
2018020555,8477951,53,944,1,0,2,0,0,0,0,3,6,0,1,0,0,0,-1,793,0,151
2018020566,8477951,53,1040,1,0,0,0,0,1,0,5,7,1,0,0,0,1,1,839,0,201
2018020578,8477951,53,1143,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,897,0,246
2018020597,8477951,53,1090,1,1,2,0,0,0,0,1,6,0,4,0,0,0,2,898,5,187
2018020598,8477951,53,999,0,0,1,0,0,0,0,5,9,2,0,0,0,1,-2,671,0,328
2018020006,8477451,18,913,0,0,1,1,0,0,0,0,0,1,1,0,0,0,-1,910,0,3
2018020021,8477451,18,863,1,0,1,3,0,0,0,0,0,0,0,0,0,2,1,789,74,0
2018020039,8477451,18,923,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,875,44,4
2018020055,8477451,18,562,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,514,42,6
2018020066,8477451,18,959,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,959,0,0
2018020077,8477451,18,906,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,813,93,0
2018020101,8477451,18,1125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1075,50,0
2018020111,8477451,18,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626,21,1
2018020126,8477451,18,679,0,0,1,0,0,0,0,1,1,1,0,0,0,0,-1,663,16,0
2018020136,8477451,18,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,676,36,1
2018020150,8477451,18,695,0,0,0,2,0,0,2,0,0,0,0,0,0,0,-2,540,155,0
2018020173,8477451,18,716,0,2,5,1,0,0,0,0,0,0,0,0,0,0,2,673,43,0
2018020185,8477451,18,959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,916,26,17
2018020202,8477451,18,948,0,0,2,1,0,0,2,0,1,1,1,0,0,0,1,800,132,16
2018020225,8477451,18,1011,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,887,119,5
2018020244,8477451,18,871,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,825,43,3
2018020263,8477451,18,1018,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,927,85,6
2018020272,8477451,18,865,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,699,166,0
2018020284,8477451,18,430,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,424,0,6
2018020299,8477451,18,603,0,0,0,1,0,0,2,0,0,1,0,0,0,0,-2,603,0,0
2018020314,8477451,18,777,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,770,0,7
2018020326,8477451,18,840,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,769,71,0
2018020343,8477451,18,729,0,1,3,0,0,0,7,0,0,0,0,0,0,0,-2,729,0,0
2018020360,8477451,18,814,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,801,0,13
2018020371,8477451,18,819,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,819,0,0
2018020386,8477451,18,1110,0,0,0,1,0,0,2,0,0,0,1,0,0,0,-1,957,119,34
2018020404,8477451,18,1050,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,823,62,165
2018020414,8477451,18,1108,0,0,3,0,0,0,2,0,2,1,0,0,0,0,-1,866,179,63
2018020437,8477451,18,1048,0,1,2,1,0,0,0,0,0,1,1,0,0,0,-2,1001,30,17
2018020453,8477451,18,989,0,0,2,2,0,0,2,0,0,1,1,0,0,1,-1,884,54,51
2018020471,8477451,18,1091,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,959,68,64
2018020483,8477451,18,944,0,1,4,1,0,0,0,0,1,1,0,0,0,0,0,841,14,89
2018020502,8477451,18,1227,0,0,2,3,0,0,0,0,0,0,1,0,0,2,0,1122,56,49
2018020515,8477451,18,958,0,0,1,3,0,0,0,0,1,0,0,0,0,0,-1,715,55,188
2018020522,8477451,18,1086,0,0,5,1,0,0,0,0,0,1,0,0,0,2,1,953,14,119
2018020532,8477451,18,1195,0,0,2,1,0,0,2,0,0,1,2,0,0,0,0,920,75,200
2018020545,8477451,18,1040,0,0,2,0,0,0,2,0,0,0,0,0,0,2,-1,940,0,100
2018020573,8477451,18,696,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,696,0,0
2018020593,8477451,18,678,0,0,1,3,0,0,0,0,0,1,3,0,0,0,-1,678,0,0
2018020599,8477451,18,928,0,0,4,2,0,0,0,0,0,2,0,0,0,0,1,928,0,0
2018020613,8477451,18,919,1,0,3,0,0,0,0,0,1,3,2,0,0,0,2,844,75,0
2018020630,8477451,18,604,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,598,6,0
2018020640,8477451,18,942,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,942,0,0
2018020652,8477451,18,752,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,752,0,0
2018020668,8477451,18,588,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,588,0,0
2018020675,8477451,18,730,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,730,0,0
2018020699,8477451,18,517,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,517,0,0
2018020716,8477451,18,593,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,593,0,0
2018020730,8477451,18,663,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,663,0,0
2018020747,8477451,18,492,0,0,2,2,0,0,0,1,2,1,0,0,0,0,-1,480,0,12
2018020756,8477451,18,532,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,511,0,21
2018020768,8477451,18,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0
2018020782,8477451,18,693,0,0,2,2,0,0,0,0,0,1,1,0,0,1,0,693,0,0
2018020798,8477451,18,753,1,0,3,1,0,0,5,0,0,1,0,0,0,0,0,753,0,0
2018020817,8477451,18,662,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,657,0,5
2018020832,8477451,18,634,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,634,0,0
2018020844,8477451,18,634,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,634,0,0
2018020852,8477451,18,536,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,536,0,0
2018020870,8477451,18,615,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,615,0,0
2018020881,8477451,18,695,0,1,1,1,0,0,0,0,0,1,2,0,0,1,0,691,0,4
2018020901,8477451,18,806,0,0,1,2,0,0,0,0,0,1,0,0,0,2,-1,774,32,0
2018020923,8477451,18,759,1,0,2,1,0,0,2,0,0,1,0,0,0,0,1,759,0,0
2018020936,8477451,18,867,0,0,1,2,0,0,0,0,0,1,3,0,0,0,0,859,0,8
2018020951,8477451,18,484,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,484,0,0
2018020970,8477451,4,852,0,0,4,4,0,0,4,1,1,0,0,0,0,2,0,852,0,0
2018020986,8477451,4,728,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,721,0,7
2018020992,8477451,4,723,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,723,0,0
2018021010,8477451,4,905,0,0,2,4,0,0,0,1,2,0,1,0,0,1,0,905,0,0
2018021029,8477451,4,679,0,0,2,2,0,0,0,0,0,0,0,0,0,1,-2,679,0,0
2018021052,8477451,4,744,0,1,2,1,0,0,2,0,0,0,0,0,0,1,0,724,20,0
2018021067,8477451,4,743,0,0,2,2,0,0,2,0,0,0,0,0,0,1,-1,743,0,0
2018021085,8477451,4,714,1,0,1,4,0,0,0,0,0,1,0,0,0,1,-1,714,0,0
2018021115,8477451,4,364,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,364,0,0
2018021125,8477451,4,493,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,493,0,0
2018021142,8477451,4,822,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,822,0,0
2018021151,8477451,4,626,1,0,3,0,0,0,2,0,0,0,0,0,0,0,-1,626,0,0
2018021164,8477451,4,762,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,762,0,0
2018021185,8477451,4,789,0,1,3,4,0,0,0,0,0,0,0,0,0,0,2,789,0,0
2018021203,8477451,4,978,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,953,0,25
2018021215,8477451,4,732,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-2,732,0,0
2018021235,8477451,4,719,0,0,1,3,0,0,2,0,0,0,2,0,0,0,-2,719,0,0
2018021248,8477451,4,705,1,0,1,3,0,0,0,0,0,1,1,0,0,4,1,705,0,0
2018021263,8477451,4,652,0,0,2,1,0,0,14,0,0,0,0,0,0,1,0,652,0,0
2018020012,8476994,53,951,0,0,4,1,0,0,0,0,3,1,1,0,0,0,0,887,0,64
2018020027,8476994,53,1117,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,846,9,262
2018020044,8476994,53,1044,0,0,1,0,0,0,0,0,1,1,1,0,0,2,-1,913,0,131
2018020069,8476994,53,784,0,0,3,0,0,0,0,0,3,0,0,0,0,0,-1,681,0,103
2018020083,8476994,53,869,1,0,1,0,0,1,0,3,4,1,0,0,0,1,0,744,0,125
2018020095,8476994,53,890,0,2,2,0,0,0,0,1,1,1,0,0,0,1,2,890,0,0
2018020104,8476994,53,992,0,0,6,1,0,0,0,0,1,1,2,0,0,0,-1,771,0,221
2018020123,8476994,53,823,1,0,1,0,0,1,0,1,5,0,0,0,0,0,0,668,0,155
2018020143,8476994,53,872,0,0,2,1,0,0,4,0,1,0,1,0,0,0,0,728,0,144
2018020157,8476994,53,792,1,1,3,0,0,0,0,1,1,0,1,0,0,0,2,583,0,209
2018020175,8476994,53,920,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,817,29,74
2018020194,8476994,53,849,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,735,0,114
2018020214,8476994,53,865,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-3,728,0,137
2018020229,8476994,53,919,1,0,1,1,0,0,2,0,3,0,0,0,0,3,0,884,8,27
2018020249,8476994,53,899,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,722,0,177
2018020255,8476994,53,871,0,1,3,0,1,0,0,0,0,0,0,0,0,0,-1,611,0,260
2018020268,8476994,53,786,1,0,2,0,0,0,0,0,1,0,1,0,0,1,-2,656,0,130
